order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,product_id,price,product_category_name,product_category_name_english
49f0e82d2c3c46134f551799b3990bf9,1e7347c98af2c5dd3b24ef197d20e0ce,delivered,2018-08-02 12:05:48,2018-08-02 12:55:32,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
1eea943a6165c6e0e51951bb76ec90a1,d3f3de2780c9d4dc54d116314cb4aa46,delivered,2017-09-14 01:35:12,2017-09-14 01:50:06,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
21182daf8c2ad5cffd3eaa21afd79d20,db8940226b1578796307372dc00fef20,delivered,2018-05-08 20:12:51,2018-05-08 20:54:51,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
24d96d6845bf5f0eb587c745f06b871b,12cda441a80c2b74b985dc0c412c26d4,delivered,2017-09-19 13:36:00,2017-09-19 13:45:37,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
3c6567af72eb974d49691311ce6b0a83,6ec5cca8c66fddaa31e3c756753c3001,delivered,2017-11-07 12:23:18,2017-11-07 12:35:23,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
a48ee55f767e23ac20a70709cc399915,e28eb9092b15da1e8ad79eed5ccb6912,delivered,2018-08-16 15:36:11,2018-08-16 15:45:23,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
890c646ac2f95965fe8b02b81cfcdc5b,f8f826b1eb7cf181af923e9329849aa5,delivered,2018-08-04 12:49:52,2018-08-04 13:04:10,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
5a55092d69cc833177808899f5cc51e6,882d877a5d51c4ba2590d82e86a7af0d,delivered,2018-05-15 19:15:47,2018-05-15 19:36:11,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
ed1ebc0780061795a30c800423075f78,4ffa57c0ded9a23779c0fa34f6982c64,delivered,2017-09-26 22:50:20,2017-09-26 23:04:30,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
8259a05b7ec596413201d74e896333d1,9afaa5e5c2efd5958a5fa0b04652085e,delivered,2017-07-25 13:20:47,2017-07-26 02:23:57,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
c7e751031488310638a5952834dadf4d,dcb6353daa3fc0e81395644394405ec6,delivered,2018-05-31 13:58:32,2018-05-31 14:14:57,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
0914478fdcadbaa5c8c8b3442b4f28d2,03058eb4c0764d7c06ca841cd71ba6f1,delivered,2017-08-09 21:32:08,2017-08-09 21:45:25,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
9db3045b1374d5f2d301c412081ab1ee,5fab7785cdfea700ae1362b2c9c3d697,delivered,2018-03-16 23:42:40,2018-03-17 00:49:26,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
36d43d9ea16e2435752ad9dd52850b73,16ece50a0fe3d823fb028f7effe052f5,delivered,2017-08-11 22:36:59,2017-08-11 22:50:07,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
debac352e54823e317babc2b6182b188,aff94b0f1d55ff958afb8d79b304d547,delivered,2018-08-02 15:49:06,2018-08-03 04:35:26,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
6659002983cbc0fc582729e3aa1feaa8,551910403e480512a070343d37dd598b,delivered,2018-05-16 11:57:53,2018-05-18 01:35:19,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
494f99ef42110a8d40dc585b177f2151,c37938b10e5cd1cbbd5cbce1b6563f92,delivered,2018-08-09 13:10:43,2018-08-09 15:05:18,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
d2fd6afcbebfee356931bf32f9f67e0f,b59be200e00aafa29fb69074ab23764a,delivered,2018-01-24 17:02:14,2018-01-24 17:24:32,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
f45965bd7398fb200b05573791ae4096,17c1412c427af66da3361d4ff927384c,delivered,2018-03-18 10:20:38,2018-03-18 10:35:28,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
b4646db3266d2dcfe81b59aed062d3d7,c4a4198eed8a98fafd29a24afc9e6886,delivered,2017-11-26 23:02:29,2017-11-28 03:39:33,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
4cfe6efc40f9645ef7b88440a1c64149,e8a9e053759d650b77440883c7b27235,delivered,2018-08-04 22:42:52,2018-08-07 04:10:17,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
bf73f313ea64d4593da0084e25f67044,ac4adaa56772c24c8307ca0bc82e8779,delivered,2017-03-23 13:50:36,2017-03-25 02:33:48,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
de0daebf5103477af7117c12c057b772,b6dcf411c45cbe8e176562028c22851f,delivered,2018-06-08 14:24:32,2018-06-08 16:30:51,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
5ea01f5660c8d089b604b2d1ddaab334,6a6080efe1fe4bd44070465cb7375c5c,delivered,2017-08-14 18:20:04,2017-08-15 03:55:22,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
3ba9c7e03e16689f18c77e2f5efd2af4,26e51150dfad8e72cb6698c93cb3afb1,delivered,2017-11-18 14:51:54,2017-11-18 15:06:44,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
cb23b55fbda69bd2ff574bf553b47e8c,12f4fcac9258a27da9af48d59cc491e3,delivered,2018-04-03 10:15:31,2018-04-03 10:30:19,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
dc35d914cb83cf05c85cdceb99c77989,3e862ecfb2ffaef14a4f7a10377a14bf,delivered,2018-03-09 15:01:01,2018-03-09 16:10:06,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
383d164e3fb3bd64ffdc196f34f2d8a1,15c0394dfabecf5cd991c5bcdbfcf3dc,delivered,2018-07-13 11:30:23,2018-07-13 11:44:09,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
6afe12e2152d9339a25453d2d45003f9,dd0f18b4fe0b74763df877469e7569f2,delivered,2017-06-03 14:47:42,2017-06-03 15:02:25,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
5b0abacd375bd7093422a42eaf889d7d,51154f38c84e78ea286ae12b3815b74e,delivered,2017-04-10 22:39:25,2017-04-10 22:50:17,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
5d33903bb05adb5e3110148fef46e92e,bf7c8f97ec53670a016b95248a03528e,delivered,2017-12-31 17:42:13,2017-12-31 17:53:38,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
debd2cf0f83f784ea6c6f0b7c6ed664a,7f9f7f001ca66df1f762a503a416cc61,delivered,2017-06-08 17:11:06,2017-06-09 02:50:10,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
e4df16cb9093d2bcb0f6d3df3b49507e,9d458da74858da5267ed59b42738c8b9,delivered,2017-12-03 14:07:35,2017-12-03 14:21:30,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
909d28f22490c6e78da3962ab7fd6286,3482b292984426dc8cef7892c48027b6,delivered,2018-07-20 15:14:24,2018-07-20 15:25:19,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
b1746c7d13f52567b4cd6710249240c9,0ebf4ea5d562d47342359187bc4a1dd3,delivered,2017-07-14 14:04:02,2017-07-14 14:15:11,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
4620d9ef6b668ab50248cec23ba52f89,308800cb1d6dd4e3d0a89f43d8fa44c7,delivered,2018-04-24 16:02:14,2018-04-24 19:19:17,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
4620d9ef6b668ab50248cec23ba52f89,308800cb1d6dd4e3d0a89f43d8fa44c7,delivered,2018-04-24 16:02:14,2018-04-24 19:19:17,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
dc3006aa87f57332aaff74c57a5e094d,50900ea3519ead20da341b41081736e9,delivered,2017-11-24 07:25:27,2017-11-24 07:32:57,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
3ec2bc5de0fe81f5d14adb115df88e36,b879b2edd80f3988171c661574f0dd13,delivered,2017-06-07 14:11:58,2017-06-08 02:45:37,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
f99981d9ac419b6da3ddfe6084646198,56c14b45de87e6d3841eff95c7377526,delivered,2018-04-08 08:59:35,2018-04-08 09:10:14,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
3c6c89e079dd7a3a2b71fe55bb30bc08,69dd18b28ea33e04b65244e7089b33bd,delivered,2017-10-05 14:46:32,2017-10-05 14:56:20,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
a0da82bc20f55857de1085dc8c965e35,62675f64045ec165cbef2991e72e6246,delivered,2017-09-05 10:09:30,2017-09-06 02:55:40,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
721ee49ca54fe5b73b1871b5e4cb1f57,b01a719a8ded8e727b7f6ab38e0df273,delivered,2018-06-26 21:42:26,2018-06-26 21:55:17,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
36b746722f243c380682b35477411750,9b0b194acbdf6bdf7bde206fff44c173,delivered,2018-05-12 21:09:17,2018-05-12 21:30:24,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
541c4c9245e27e65a02d9cc6d58fab08,4b63832d8981eeb3359955d8057588e1,delivered,2017-12-05 11:02:37,2017-12-05 11:15:26,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
6419e8e9d7f16635d9222eec191ce516,a7532e354c1895123fff8168ec3c3c1e,delivered,2018-03-01 23:00:07,2018-03-01 23:10:29,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
c1446140c078144be23c01e9858697b6,43f5452f02cc200c6ce1ef2af3751e24,delivered,2017-08-14 13:27:21,2017-08-14 13:50:20,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
b579612f258cd7fd3094cef8207e6f07,7213b48aa052d444b1ec51ce800a4ab4,delivered,2018-06-21 18:30:56,2018-06-21 18:57:04,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
f96a9dc2a80bc15f23751cd2bb4f9029,92470b5b967407fa22b4790f46c90939,delivered,2017-06-06 17:52:07,2017-06-06 18:05:24,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
e4a4e438b4d2f4b43f3831c332beb438,c442790b98d80265e810032f3cad5308,delivered,2018-08-03 10:26:41,2018-08-04 04:10:30,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
0c35edbaa0be6feafb77f2846a3750fa,fb8b676e8673ddd7d4e235130ec65362,delivered,2017-11-24 12:08:29,2017-11-24 14:38:33,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
727d6f1c0f045a1a301ea6484e83697c,d3acce793dd61c7d71e57c152af13aea,delivered,2017-07-31 16:54:34,2017-08-02 03:04:35,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
baca011f486fa4b0fd171c68fb8957c9,4dd8be21997b67cb6bdb882ad1137f15,delivered,2018-08-11 12:47:25,2018-08-11 13:04:24,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
ce52a7a6fba6e7475592bcb989ff0487,c1193057b66b6e369eabc16df122e985,delivered,2017-09-30 20:27:43,2017-10-03 04:28:18,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
b7089edea86b66215b60ecb4c1c6b116,53bcad3e9f672313d27548b70d93371a,delivered,2017-12-27 10:43:45,2017-12-27 10:52:31,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
9e07481935df5f97ce05a674b3165bd5,22803c322ec0c856ad9aae9d26580c7d,delivered,2017-07-25 00:25:34,2017-07-26 02:23:53,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
0d702a2aa767d3a728780f8b61e31a46,59957cbf486cde7592cd29914bf38442,delivered,2018-08-06 14:22:13,2018-08-08 03:25:21,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
240143ab3914b9052e329d80e795b1c9,1966bcc7091bfb3c656d15de1f2fec01,delivered,2018-08-04 12:27:53,2018-08-04 12:35:16,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
cd1c59db504eaebe7f53d4cb13b5dc1a,2a61e5125d7e9eea66d796d3a24e49d8,delivered,2017-11-21 15:33:48,2017-11-21 15:46:55,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
36f264b6ab0169bf0db37101cf2df98f,1ba79057e794cf0cc51d4da3cd651c2b,delivered,2018-02-07 14:02:22,2018-02-07 14:15:32,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
c81a53ce413fcbd0a95b2cd1f82602c7,852b5864d6d4cec1a712d2ec772e614b,delivered,2018-05-22 14:06:59,2018-05-22 14:34:40,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
d2c8a179d7dd7749412fc021f8ce8212,1cdcff42fb99ee8d452a29856484240f,delivered,2017-11-24 01:13:00,2017-11-24 01:29:38,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
cde746ccdc9bd5d1ee4772ec20c7bd13,a147075ce27d034c5aafc6477a4ebb72,delivered,2018-07-26 13:48:08,2018-07-26 14:04:56,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
0f72cb4b59a055ff45e334ecfe7cfee1,ae3ce308f85e15bf567f0c3f7ed0c1cb,delivered,2017-10-25 23:38:10,2017-10-26 02:33:04,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
7bbc66a921e0671f689e2bb419d3cf09,79bcc2daa707ab5534f2dde14f6491d0,delivered,2018-03-21 11:40:56,2018-03-21 11:55:44,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
91a9feb6ce38def7289c5ba5a7e021fc,b579def4c83db752cba104c7fd9f5da1,delivered,2017-12-21 22:44:47,2017-12-21 22:56:26,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
af95d7a4f9643401325ec89b4f7f8afe,f4148260a4a09bd6d25af93188d106d7,delivered,2017-05-31 06:32:49,2017-06-02 04:32:37,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
0a06a0fe44df214d7b351f21a1bb31aa,6347d009d824a697594134c029ef771d,delivered,2018-06-07 21:12:49,2018-06-07 21:36:25,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
3a66d09f5706316fe219b632a7ba335d,3452e28259248bd268d8ac13c8446779,delivered,2018-06-05 20:49:40,2018-06-07 03:12:10,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
da779b6680b82d9dc38f900be7380323,7175c3ddc838d1b8c05b7b6db00116cb,delivered,2017-07-23 18:42:22,2017-07-23 18:50:21,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
5fbf3a364c57e553f502c5ee2a388da1,81c1b162b444c41613ad9285e92d6beb,delivered,2017-08-10 11:49:36,2017-08-11 12:04:07,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
0635e2196d30b3003d5381ca15cb3d87,27b08a44041d90a2f35e381a9db0d379,delivered,2018-05-03 14:37:40,2018-05-04 03:32:03,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
fdee205e2e0cc6ac53cbd0b6df510d6d,2ee7a3f039140cfc376ccc441edee085,delivered,2018-01-18 18:06:32,2018-01-18 18:16:19,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
e72faf0f877e7b070bd36d848b45b9cd,b6bbcc198167f265dd1c0381aea37cc1,delivered,2017-07-24 23:18:11,2017-07-24 23:30:18,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
d26c1bf71e9f8c396a830d81b4c45866,4a04c64271ec0baed8ecde8869bae718,delivered,2017-06-08 17:10:53,2017-06-08 22:31:42,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
de890ca80410c861b4fc9d398bd4676c,a1c2217218bed2992309dd19fd67558b,delivered,2018-06-11 14:11:53,2018-06-13 02:32:33,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
07d4b24a68e2180d4bc5aaf5384fa78b,9e0e48f4183f1216ab4bf955b29216c7,delivered,2017-12-30 21:44:05,2017-12-30 21:52:23,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
a4b320bb74cd579c4f58521b47a4e538,5fee8e4da65deb305e72dc0f8bdd5442,delivered,2017-11-09 16:57:35,2017-11-09 17:11:01,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
7063524166dbe4d1f15029bafcd95070,9fc14ee468e1e679d5a5057fa4224511,delivered,2018-06-28 19:28:52,2018-06-29 02:53:28,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
04e2e5f16cad2f04bb156a4bcc034520,139a718c01cce276519bede2cbe5cae5,delivered,2017-12-08 15:42:25,2017-12-08 15:52:55,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
b04a982d508ac09ea6623617f5748052,d386dd4f88de12e3b36750751c8a0b70,delivered,2017-11-24 16:06:07,2017-11-24 19:52:15,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
d12c09d68d5c3b6907f4a3850848a07a,c5ead19a68ca5b63321e83b4fc7493d1,delivered,2017-12-21 20:16:14,2017-12-23 02:17:33,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
8cfa7a16b03f825c01508778166f12f1,5b1a8ed13a9f69b2e8073383c4e1abe0,delivered,2018-08-02 12:06:03,2018-08-02 13:04:15,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
4e60165d68af3fa7c25bfa95ea5803ff,89e3b283612a5ceb826e2325d09e06d8,delivered,2017-07-25 14:39:56,2017-07-25 14:50:23,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
08d138a502fa05af63ac4005311484f9,bb3ef6ad2a44a8b8f5218b23475a0b32,delivered,2017-07-18 02:00:48,2017-07-18 02:10:07,d017a2151d543a9885604dc62a3d9dcc,49.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
a4163ebff79ff34a631c57d5350215ae,0b70134d7e2d9773897833e933c6ec5b,delivered,2018-03-30 20:27:16,2018-03-30 21:27:23,b61a33788606a4ce2fda0452722283d1,97.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
9d047c83463a30fcc3f2b361d9a33d2f,21f1477f3d02e7fd1ba28dc6c596dc17,delivered,2018-04-06 19:17:22,2018-04-06 19:30:14,aea8161ed6bc3b11628cd393fd03486a,28.7,fashion_bolsas_e_acessorios,fashion_bags_accessories
48c5c0e8b2601862cebafe7fad2142f9,92946d555e8b2d865a52a4a1943aa865,shipped,2017-12-01 03:16:01,2017-12-02 02:38:05,aea8161ed6bc3b11628cd393fd03486a,28.7,fashion_bolsas_e_acessorios,fashion_bags_accessories
a1d133bc443028eeb5c7c59e70414ebd,130a5fc65a67e5314a71252a4a8b1e35,delivered,2018-01-15 08:03:54,2018-01-15 08:14:19,aea8161ed6bc3b11628cd393fd03486a,28.7,fashion_bolsas_e_acessorios,fashion_bags_accessories
fe91d55ea129eb6d5a2d5fc82bcacbd0,a5d6b2f5be2eca026d50b24773ef1113,delivered,2018-07-16 08:52:35,2018-07-16 09:04:17,6afab9e71cf3c11c8baa174027ef4312,29.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
1133f2dfc033ba92bf6c470b20f6f332,e583c743a5c26e0870b08e4e6efeac7f,delivered,2018-05-21 13:31:41,2018-05-22 07:55:10,80ac250f5bffe3fff8097929c3c4a938,34.99,fashion_bolsas_e_acessorios,fashion_bags_accessories
3a119f52de09d1b2700815732def8b47,86e0f1f27a4905bbb04e1567c40af946,delivered,2017-11-24 19:39:43,2017-11-28 03:19:20,80ac250f5bffe3fff8097929c3c4a938,19.99,fashion_bolsas_e_acessorios,fashion_bags_accessories
3164a0591e7349349b8f57437a76133a,4b1e20bda0003d900c4360a80836442a,delivered,2017-11-26 11:43:52,2017-11-26 11:55:41,80ac250f5bffe3fff8097929c3c4a938,19.99,fashion_bolsas_e_acessorios,fashion_bags_accessories
09bb35a3939c3181b4a5619cb3918976,b84438b09aa33a6e08673fe173f9796f,delivered,2017-11-26 03:42:06,2017-11-26 03:51:10,e24f73b7631ee3fbb2ab700a9acaa258,99.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
714eab828e697b510a611bda04f0d167,d5d59c8731157b64e020bfcd71da00ab,delivered,2018-05-01 11:01:42,2018-05-01 11:36:09,e24f73b7631ee3fbb2ab700a9acaa258,115.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
22d6af278bac655b75f102132b019564,6723612930282cb0c95e7558a28cd72b,delivered,2018-06-17 09:49:56,2018-06-17 10:19:29,e24f73b7631ee3fbb2ab700a9acaa258,115.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
064df82a5ad596912cc304c6c72a42bf,0c8af5a21f97e8702d8a49fc3232036b,shipped,2017-02-26 14:26:14,2017-02-26 14:35:16,e24f73b7631ee3fbb2ab700a9acaa258,135.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
dd50addabe54a9c924c82e73c4daac41,aa93b67bd6d5a770fde3735cb0e62b68,delivered,2018-04-27 01:56:15,2018-04-27 02:41:09,e24f73b7631ee3fbb2ab700a9acaa258,115.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
b19b72e56e6641e94e3858dc4a311b14,ea5eaca6154e1fa057cc5dba702c6eb1,delivered,2018-03-15 19:24:19,2018-03-15 19:35:27,e24f73b7631ee3fbb2ab700a9acaa258,115.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
36af5b0b0ededbf6f30d1d809f05536b,7f4ca5e104cea64afdf3d68d84d4b520,delivered,2018-06-03 20:39:37,2018-06-03 20:55:27,e24f73b7631ee3fbb2ab700a9acaa258,115.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
440dd5b80f076b3133c25e668e4df168,715dd4e1d91653e1bb321fddac59b55d,delivered,2017-03-05 07:26:20,2017-03-05 07:35:15,e24f73b7631ee3fbb2ab700a9acaa258,135.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
a045563f9a4d45a3c8669ad71edc16c7,3ba9c5d370d75552c16eeb2a2b643683,delivered,2018-03-29 22:59:07,2018-03-29 23:10:08,e24f73b7631ee3fbb2ab700a9acaa258,115.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
67f2c83aa137c06c89e1dc2a057d0140,4bd68cbab903de02b182d59b5ddedcff,delivered,2017-11-07 22:34:43,2017-11-07 22:50:35,e24f73b7631ee3fbb2ab700a9acaa258,142.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
c6051ea41588b7a6ae49a458fcba5ac9,c9f679a703814e76c1bb7636d2cbec9e,delivered,2018-03-13 08:28:09,2018-03-14 03:08:25,e24f73b7631ee3fbb2ab700a9acaa258,115.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
153a52cca2eafba8af5b3ca18eeb5d5b,b2cfcf3f9855e586fe7a9585ba22808d,delivered,2018-01-17 22:43:12,2018-01-17 22:52:23,e24f73b7631ee3fbb2ab700a9acaa258,115.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
153a52cca2eafba8af5b3ca18eeb5d5b,b2cfcf3f9855e586fe7a9585ba22808d,delivered,2018-01-17 22:43:12,2018-01-17 22:52:23,e24f73b7631ee3fbb2ab700a9acaa258,115.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
ae76bef74b97bcb0b3e355e60d9a6f9c,3b37fb626fdf46cd99d37ec62afa88ff,delivered,2017-03-04 23:32:12,2017-03-04 23:43:26,e24f73b7631ee3fbb2ab700a9acaa258,135.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
83e135b20ff2283297db69b97b00857c,7a45fcf693df9c5c5cc32ea0a9ffd952,delivered,2018-04-09 15:46:55,2018-04-09 16:10:14,e24f73b7631ee3fbb2ab700a9acaa258,115.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
eb56ddfc112b49241ad368f44da00dc3,5fd6dead0d9541b66439ca774ae0d73a,delivered,2017-11-17 19:55:36,2017-11-18 02:29:13,e24f73b7631ee3fbb2ab700a9acaa258,99.0,fashion_bolsas_e_acessorios,fashion_bags_accessories
